2014,11,300,7.81,6.06,-0.225,-0.145,-0.422,-0.216,-0.21
2014,11,400,7.32,5.851,-0.543,-0.004,-0.487,-0.24,-0.161
2014,11,500,6.958,5.771,-0.468,-0.037,-0.471,-0.236,-0.175
2014,11,600,6.678,5.498,-0.019,-0.046,-0.406,-0.236,-0.21
2014,11,700,6.546,6.085,0,-0.12,-0.227,-0.212,-0.21
2014,11,800,6.806,6.843,8.4,7.68,7.74,0.34,6.751
2014,11,900,7.11,8.18,50.29,48.74,48.22,0.665,37.53
2014,11,1000,8.03,10.49,95.6,92.9,93.5,0.757,69.23
2014,11,1100,8.95,11.39,81.8,83.3,81.5,0.708,56.76
2014,11,1200,9.98,13.55,139.5,131.4,137.4,0.712,98.8
2014,11,1300,11.43,14.65,135.5,143.8,138.8,0.824,92
2014,11,1400,12.51,17.58,281.3,255.8,276,241.1,212.5
2014,11,1500,13.64,18.75,299.6,229.4,276.5,288.8,249.8
2014,11,1600,14.12,17.1,211.6,135.2,181.2,214,196
2014,11,1700,13.87,14.89,199.1,61.23,139,233.9,251.7
2014,11,1800,13.1,10.95,1.645,1.462,1.581,1.936,1.903
2014,11,1900,12.57,11.04,-0.009,-0.029,-0.008,-0.232,-0.042
2014,11,2000,12.21,11.04,-0.262,0,-0.308,-0.236,-0.059
2014,11,2100,11.68,9.76,-0.552,-0.012,-0.251,-0.048,0
2014,11,2200,11.28,8.78,-0.505,-0.108,-0.105,-0.02,-0.01
2014,11,2300,10.35,7.41,-0.477,-0.245,-0.146,-0.128,-0.164
2014,12,0,9.41,6.125,-0.561,-0.05,-0.471,-0.228,-0.15
2014,12,100,8.47,5.513,-0.533,-0.091,-0.3,-0.02,0
2014,12,200,8.29,6.976,-0.009,-0.216,0,-0.004,0
2014,12,300,8.13,5.894,-0.066,-0.203,-0.097,-0.068,-0.059
2014,12,400,7.23,4.557,-0.15,-0.004,-0.17,-0.24,-0.206
2014,12,500,6.651,4.883,-0.44,-0.216,-0.203,-0.056,-0.049
2014,12,600,6.028,4.446,-0.103,-0.249,-0.382,0,-0.091
2014,12,700,5.54,4.466,-0.365,-0.228,-0.122,-0.084,-0.056
2014,12,800,5.227,4.555,10.05,9.25,9.22,0.216,8.54
2014,12,900,5.458,7.97,242.1,107,183.9,0.437,280.5
2014,12,1000,7.66,20.73,718,305.4,568.8,0.657,802
2014,12,1100,10.56,25.61,909,424.9,759,5.803,931
2014,12,1200,12.54,26.34,1030,504.6,879,1055,1029
2014,12,1300,13.97,28.02,1051,516,899,1049,1045
2014,12,1400,14.81,27.98,990,474.5,835,1014,998
2014,12,1500,15.59,24.86,839,378.7,687.2,891,879
2014,12,1600,16,22.03,596.1,237.4,462.2,652.4,672.8
2014,12,1700,15.87,17.28,270.1,76.9,187.8,314.5,347.1
2014,12,1800,15.12,13.06,2.308,1.441,1.58,2.159,2.084
2014,12,1900,14.42,12.62,0.215,-0.236,-0.397,-0.004,-0.136
2014,12,2000,13.97,12.4,0.355,-0.248,-0.405,0,-0.209
2014,12,2100,13.64,12.45,0.262,-0.124,-0.292,-0.024,-0.209
2014,12,2200,13.35,11.81,0.056,-0.141,-0.422,-0.02,-0.209
2014,12,2300,12.84,11.27,-0.084,-0.236,-0.487,-0.208,-0.206
2014,13,0,12.34,10.79,-0.346,-0.191,-0.487,-0.236,-0.171
2014,13,100,11.84,10.28,-0.224,-0.24,-0.487,-0.108,-0.108
2014,13,200,11.58,10.25,-0.131,-0.249,-0.487,-0.048,-0.024
2014,13,300,11.05,8.36,-0.028,-0.182,-0.487,-0.036,0
2014,13,400,9.88,6.121,0,-0.199,-0.373,-0.172,-0.08
2014,13,500,8.77,5.588,0,-0.075,-0.422,-0.24,-0.203
2014,13,600,7.77,4.798,0,-0.004,-0.219,-0.24,-0.21
2014,13,700,6.863,3.665,-0.421,0,-0.211,-0.232,-0.038
2014,13,800,6.12,4.334,55.48,16.19,39.22,0.396,71.7
2014,13,900,6.876,14.76,416.7,154.4,313.8,0.921,486.8
2014,13,1000,9.44,26.35,710,308.4,573.8,170.4,752
2014,13,1100,12.47,34.41,907,425.5,760,943,918
2014,13,1200,14.58,39.39,1030,500.7,878,1053,1022
2014,13,1300,16.55,42.74,1068,522.2,915,1085,1051
2014,13,1400,18.13,41.64,1006,481.9,851,977,1003
2014,13,1500,19.42,38.12,849,383.1,697.4,854,881
2014,13,1600,19.85,31.02,611.4,246.1,476.7,660.7,682.5
2014,13,1700,19.16,20.39,269.9,82.6,190.1,309,340.1
2014,13,1800,17.2,12.36,2.596,1.862,2.171,2.889,2.812
2014,13,1900,15.07,9.36,-0.561,-0.182,-0.089,-0.116,-0.073
2014,13,2000,13.22,9.09,-0.477,-0.012,-0.405,-0.24,-0.206
2014,13,2100,12.01,7.9,-0.037,-0.191,-0.462,-0.212,-0.206
2014,13,2200,10.58,6.439,-0.15,-0.249,-0.049,-0.056,-0.101
2014,13,2300,9.55,6.126,-0.561,-0.249,0,0,0
2014,14,0,8.57,5.06,-0.552,-0.249,-0.016,-0.012,-0.084
2014,14,100,7.69,4.401,-0.037,-0.249,-0.211,-0.092,-0.182
2014,14,200,7.03,4.976,-0.028,-0.191,-0.073,-0.196,-0.024
2014,14,300,7.04,5.645,-0.009,-0.249,-0.317,-0.032,-0.182
2014,14,400,7.07,5.27,-0.019,-0.249,-0.455,0,-0.08
2014,14,500,6.481,3.717,-0.047,-0.249,-0.43,0,-0.175
2014,14,600,5.692,3.473,-0.112,-0.149,-0.065,0,-0.206
2014,14,700,5.602,4.533,-0.028,-0.187,-0.365,-0.072,-0.112
2014,14,800,5.289,3.517,62.95,17.68,44.3,1.013,82.8
2014,14,900,6.085,13.67,434.4,160.5,325.8,2.523,511.8
2014,14,1000,9.12,23.78,726,314.2,583.8,119,782
2014,14,1100,12.39,31.18,931,437.2,781,966,940
2014,14,1200,15.06,36.42,1050,511.9,897,1074,1039
2014,14,1300,17.04,38.58,1076,528.7,922,1093,1058
